1,1,4,24,200,15,1200,255024,-1.0000,164.1513
1,1,4,48,1,15,1200,4669920,-1.0000,1.0567
1,1,4,48,200,15,1200,4669920,-1.0000,316.1125
0,0,3,12,1,5,1200,1320,0.0919,0.1829
0,0,3,12,200,5,1200,1320,0.2523,0.2804
0,0,3,24,1,5,1200,12144,0.3361,0.2031
0,0,3,24,200,5,1200,12144,0.5069,0.3035
0,0,4,12,1,5,1200,11880,0.4216,0.3768
0,0,4,12,200,5,1200,11880,0.8403,0.5991
0,0,4,24,1,5,1200,255024,8.9013,0.3133
0,0,4,24,200,5,1200,255024,-1.0000,0.6250
0,0,3,12,1,5,3600,1320,0.0903,0.1702
0,0,3,12,200,5,3600,1320,0.2423,0.2337
0,0,3,24,1,5,3600,12144,0.3341,0.1882
0,0,3,24,200,5,3600,12144,0.4889,0.2923
0,0,4,12,1,5,3600,11880,0.4246,0.3585
0,0,4,12,200,5,3600,11880,0.8648,0.5348
0,0,4,24,1,5,3600,255024,8.3912,0.3710
0,0,4,24,200,5,3600,255024,-1.0000,0.6260
0,0,3,12,1,5,9600,1320,0.0935,0.1541
0,0,3,12,200,5,9600,1320,0.2356,0.2631
0,0,3,24,1,5,9600,12144,0.3237,0.1776
0,0,3,24,200,5,9600,12144,0.4950,0.2583
0,0,4,12,1,5,9600,11880,0.4317,0.3212
0,0,4,12,200,5,9600,11880,0.7784,0.5932
0,0,4,24,1,5,9600,255024,7.8155,0.3296
0,0,4,24,200,5,9600,255024,-1.0000,0.5621
0,0,3,12,1,15,1200,1320,0.0943,0.1925
0,0,3,12,200,15,1200,1320,0.3057,0.2942
0,0,3,24,1,15,1200,12144,0.3540,0.1980
0,0,3,24,200,15,1200,12144,1.0943,0.3192
0,0,4,12,1,15,1200,11880,0.4387,0.4066
0,0,4,12,200,15,1200,11880,0.9255,0.6165
0,0,4,24,1,15,1200,255024,8.4082,0.4004
0,0,4,24,200,15,1200,255024,-1.0000,0.6618
0,0,3,12,1,15,9600,1320,0.0901,0.1608
0,0,3,12,200,15,9600,1320,0.3190,0.3053
0,0,3,24,1,15,9600,12144,0.3131,0.1810
0,0,3,24,200,15,9600,12144,0.5195,0.2954
0,0,4,12,1,15,9600,11880,0.4169,0.3287
0,0,4,12,200,15,9600,11880,0.8216,0.5690
0,0,4,24,1,15,9600,255024,8.4613,0.3485
0,0,4,24,200,15,9600,255024,-1.0000,0.7083
0,0,3,12,1,60,1200,1320,0.1320,0.2067
0,0,3,12,200,60,1200,1320,4.1395,0.3627
0,0,3,24,1,60,1200,12144,0.3950,0.1970
0,0,3,24,200,60,1200,12144,24.1614,0.3623
0,0,4,12,1,60,1200,11880,0.5855,0.3986
0,0,4,12,200,60,1200,11880,30.3509,0.6507
0,0,4,24,1,60,1200,255024,9.0843,0.4197
0,0,4,24,200,60,1200,255024,-1.0000,0.8010
0,0,3,12,1,60,3600,1320,0.1056,0.2005
0,0,3,12,200,60,3600,1320,0.4279,0.2921
0,0,3,24,1,60,3600,12144,0.3206,0.2043
0,0,3,24,200,60,3600,12144,1.5634,0.3362
0,0,4,12,1,60,3600,11880,0.4491,0.4340
0,0,4,12,200,60,3600,11880,1.3484,0.6160
0,0,4,24,1,60,3600,255024,8.0337,0.4327
0,0,4,24,200,60,3600,255024,-1.0000,0.6914
0,0,3,12,1,60,9600,1320,0.0942,0.1851
0,0,3,12,200,60,9600,1320,0.2307,0.2805
0,0,3,24,1,60,9600,12144,0.3653,0.1954
0,0,3,24,200,60,9600,12144,0.6066,0.3247
0,0,4,12,1,60,9600,11880,0.4068,0.3431
0,0,4,12,200,60,9600,11880,0.9028,0.6839
0,0,4,24,1,60,9600,255024,8.2928,0.4142
0,0,4,24,200,60,9600,255024,-1.0000,0.6583
1,0,3,12,1,5,1200,1320,0.1298,0.6282
1,0,3,12,200,5,1200,1320,0.2040,37.8897
1,0,3,24,1,5,1200,12144,0.4010,0.8451
1,0,3,24,200,5,1200,12144,0.6736,57.3739
1,0,4,12,1,5,1200,11880,0.4619,1.3744
1,0,4,12,200,5,1200,11880,0.6307,275.4777
1,0,4,24,1,5,1200,255024,11.3743,1.5776
1,0,4,24,200,5,1200,255024,-1.0000,190.7552
