# calibrateRelIpCost
# generated 2026-08-01 15:51:46
# matlab 26.1.0.3251617 (R2026a) Update 2 on MACA64
# truncationSigmas 6, period 1200
# budgetSec 5, seeds 1
# times in milliseconds. Inf means the arm exceeded the budget: its time is
# unknown but at least the budget, which still settles the comparison. NaN
# means the arm is inadmissible in that mode, or errored. A declined_ column
# reads - when the arm was measured normally.
r,K_x,K_y,N,shape,weights,isPer,sigma,seed,nu,M_x,M_y,t_bulger,t_centres,t_grid,pred_bulger,pred_mobius,max_abs_diff,gate_route,faster,declined_bulger,declined_centres,declined_grid
4,12,12,16,equal,flat,1,25,1,400,11880,11880,Inf,Inf,Inf,240869.3760,4428.6800,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,flat,0,3,1,2443,11880,11880,Inf,Inf,Inf,3372171.2640,432287.0096,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,flat,1,3,1,3332,11880,11880,Inf,Inf,Inf,3853910.0160,589593.0704,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,flat,0,25,1,335,11880,11880,Inf,Inf,Inf,3372171.2640,59282.3120,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,flat,1,25,1,400,11880,11880,Inf,Inf,Inf,3853910.0160,70783.8800,NaN,grid,unknown,memory,rate,rate
4,12,12,1,equal,decay,0,3,1,2175,11880,11880,56.0599,986.2091,173.2013,823.2840,98.9600,1.697e-11,grid,bulger,-,-,-
4,12,12,1,equal,decay,1,3,1,3332,11880,11880,186.1042,2619.2611,219.3150,940.8960,148.9424,1.491e-11,grid,bulger,-,-,-
4,12,12,1,equal,decay,0,25,1,290,11880,11880,62.9552,1113.0411,87.6145,823.2840,17.5280,1.124e-09,grid,bulger,-,-,-
4,12,12,1,equal,decay,1,25,1,400,11880,11880,203.0554,2678.7705,97.0284,940.8960,22.2800,1.439e-09,grid,mobius,-,-,-
4,12,12,4,equal,decay,0,3,1,2380,11880,11880,958.1833,Inf,2124.4465,13172.5440,1650.0560,1.428e-11,grid,bulger,-,rate,-
4,12,12,4,equal,decay,1,3,1,3332,11880,11880,2936.1567,Inf,3011.5350,15054.3360,2308.0784,2.973e-11,grid,bulger,-,rate,-
4,12,12,4,equal,decay,0,25,1,325,11880,11880,929.9932,Inf,324.8139,13172.5440,229.6400,7.903e-10,grid,mobius,-,rate,-
4,12,12,4,equal,decay,1,25,1,400,11880,11880,3087.1589,Inf,384.4139,15054.3360,281.4800,1.055e-09,grid,mobius,-,rate,-
4,12,12,16,equal,decay,0,3,1,2433,11880,11880,Inf,Inf,Inf,210760.7040,26912.0336,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,decay,1,3,1,3332,11880,11880,Inf,Inf,Inf,240869.3760,36854.2544,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,decay,0,25,1,334,11880,11880,Inf,Inf,Inf,210760.7040,3698.7728,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,decay,1,25,1,400,11880,11880,Inf,Inf,Inf,240869.3760,4428.6800,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,decay,0,3,1,2443,11880,11880,Inf,Inf,Inf,3372171.2640,432287.0096,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,decay,1,3,1,3332,11880,11880,Inf,Inf,Inf,3853910.0160,589593.0704,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,decay,0,25,1,335,11880,11880,Inf,Inf,Inf,3372171.2640,59282.3120,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,decay,1,25,1,400,11880,11880,Inf,Inf,Inf,3853910.0160,70783.8800,NaN,grid,unknown,memory,rate,rate
4,12,12,1,equal,bimodal,0,3,1,2175,11880,11880,54.4321,1011.7263,174.0735,823.2840,98.9600,6.410e-13,grid,bulger,-,-,-
4,12,12,1,equal,bimodal,1,3,1,3332,11880,11880,190.2210,2570.1210,224.3064,940.8960,148.9424,3.653e-12,grid,bulger,-,-,-
4,12,12,1,equal,bimodal,0,25,1,290,11880,11880,61.5930,1181.5894,92.8173,823.2840,17.5280,9.761e-11,grid,bulger,-,-,-
4,12,12,1,equal,bimodal,1,25,1,400,11880,11880,278.0974,2913.4750,98.3454,940.8960,22.2800,5.024e-10,grid,mobius,-,-,-
4,12,12,4,equal,bimodal,0,3,1,2380,11880,11880,928.5370,Inf,2352.3594,13172.5440,1650.0560,4.942e-11,grid,bulger,-,rate,-
4,12,12,4,equal,bimodal,1,3,1,3332,11880,11880,2969.7333,Inf,3115.1889,15054.3360,2308.0784,7.662e-11,grid,bulger,-,rate,-
4,12,12,4,equal,bimodal,0,25,1,325,11880,11880,943.3793,Inf,370.2978,13172.5440,229.6400,4.434e-10,grid,mobius,-,rate,-
4,12,12,4,equal,bimodal,1,25,1,400,11880,11880,3134.3101,Inf,434.2629,15054.3360,281.4800,6.593e-10,grid,mobius,-,rate,-
4,12,12,16,equal,bimodal,0,3,1,2433,11880,11880,Inf,Inf,Inf,210760.7040,26912.0336,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,bimodal,1,3,1,3332,11880,11880,Inf,Inf,Inf,240869.3760,36854.2544,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,bimodal,0,25,1,334,11880,11880,Inf,Inf,Inf,210760.7040,3698.7728,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,bimodal,1,25,1,400,11880,11880,Inf,Inf,Inf,240869.3760,4428.6800,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,bimodal,0,3,1,2443,11880,11880,Inf,Inf,Inf,3372171.2640,432287.0096,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,bimodal,1,3,1,3332,11880,11880,Inf,Inf,Inf,3853910.0160,589593.0704,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,bimodal,0,25,1,335,11880,11880,Inf,Inf,Inf,3372171.2640,59282.3120,NaN,grid,unknown,memory,rate,rate
4,12,12,64,equal,bimodal,1,25,1,400,11880,11880,Inf,Inf,Inf,3853910.0160,70783.8800,NaN,grid,unknown,memory,rate,rate
4,5,12,1,asym,flat,0,3,1,2324,120,11880,19.2641,333.8590,149.3618,277.2280,22.4300,1.790e-17,grid,bulger,-,-,-
4,5,12,1,asym,flat,1,3,1,3332,120,11880,64.5666,862.6204,172.0183,316.8320,29.9900,7.972e-13,grid,bulger,-,-,-
4,5,12,1,asym,flat,0,25,1,278,120,11880,23.7206,383.4913,71.6453,277.2280,7.0850,3.144e-11,grid,bulger,-,-,-
4,5,12,1,asym,flat,1,25,1,400,120,11880,69.3560,919.8278,79.5420,316.8320,8.0000,1.110e-09,grid,bulger,-,-,-
4,5,12,4,asym,flat,0,3,1,2364,120,11880,327.9319,Inf,1277.6205,4435.6480,288.6800,2.330e-11,grid,bulger,-,rate,-
4,5,12,4,asym,flat,1,3,1,3332,120,11880,1012.1559,Inf,1791.6082,5069.3120,404.8400,6.811e-11,grid,bulger,-,rate,-
4,5,12,4,asym,flat,0,25,1,318,120,11880,310.1066,Inf,225.8727,4435.6480,43.1600,1.189e-09,grid,mobius,-,rate,-
4,5,12,4,asym,flat,1,25,1,400,120,11880,1059.9216,Inf,241.1172,5069.3120,53.0000,1.438e-09,grid,mobius,-,rate,-
4,5,12,16,asym,flat,0,3,1,2414,120,11880,Inf,Inf,Inf,70970.3680,4639.8800,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,flat,1,3,1,3332,120,11880,Inf,Inf,Inf,81108.9920,6402.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,flat,0,25,1,332,120,11880,Inf,Inf,Inf,70970.3680,642.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,flat,1,25,1,400,120,11880,Inf,Inf,Inf,81108.9920,773.0000,NaN,grid,unknown,rate,rate,rate
4,5,12,64,asym,flat,0,3,1,2435,120,11880,Inf,Inf,Inf,1135525.8880,74808.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,flat,1,3,1,3332,120,11880,Inf,Inf,Inf,1297743.8720,102364.0400,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,flat,0,25,1,335,120,11880,Inf,Inf,Inf,1135525.8880,10296.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,flat,1,25,1,400,120,11880,Inf,Inf,Inf,1297743.8720,12293.0000,NaN,grid,unknown,memory,rate,rate
4,5,12,1,asym,decay,0,3,1,2324,120,11880,18.7690,334.6906,145.6848,277.2280,22.4300,4.515e-13,grid,bulger,-,-,-
4,5,12,1,asym,decay,1,3,1,3332,120,11880,62.7912,884.4886,168.0318,316.8320,29.9900,1.790e-13,grid,bulger,-,-,-
4,5,12,1,asym,decay,0,25,1,278,120,11880,23.0978,378.4785,71.1638,277.2280,7.0850,1.329e-12,grid,bulger,-,-,-
4,5,12,1,asym,decay,1,25,1,400,120,11880,68.7514,889.6238,81.1754,316.8320,8.0000,6.382e-10,grid,bulger,-,-,-
4,5,12,4,asym,decay,0,3,1,2364,120,11880,356.0030,Inf,1362.3038,4435.6480,288.6800,3.802e-13,grid,bulger,-,rate,-
4,5,12,4,asym,decay,1,3,1,3332,120,11880,1018.3542,Inf,1760.0155,5069.3120,404.8400,1.430e-11,grid,bulger,-,rate,-
4,5,12,4,asym,decay,0,25,1,318,120,11880,302.9374,Inf,224.5962,4435.6480,43.1600,4.648e-10,grid,mobius,-,rate,-
4,5,12,4,asym,decay,1,25,1,400,120,11880,1056.5177,Inf,240.4033,5069.3120,53.0000,1.133e-09,grid,mobius,-,rate,-
4,5,12,16,asym,decay,0,3,1,2414,120,11880,Inf,Inf,Inf,70970.3680,4639.8800,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,decay,1,3,1,3332,120,11880,Inf,Inf,Inf,81108.9920,6402.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,decay,0,25,1,332,120,11880,Inf,Inf,Inf,70970.3680,642.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,decay,1,25,1,400,120,11880,Inf,Inf,Inf,81108.9920,773.0000,NaN,grid,unknown,rate,rate,rate
4,5,12,64,asym,decay,0,3,1,2435,120,11880,Inf,Inf,Inf,1135525.8880,74808.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,decay,1,3,1,3332,120,11880,Inf,Inf,Inf,1297743.8720,102364.0400,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,decay,0,25,1,335,120,11880,Inf,Inf,Inf,1135525.8880,10296.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,decay,1,25,1,400,120,11880,Inf,Inf,Inf,1297743.8720,12293.0000,NaN,grid,unknown,memory,rate,rate
4,5,12,1,asym,bimodal,0,3,1,2324,120,11880,18.7606,324.8994,143.3205,277.2280,22.4300,1.005e-14,grid,bulger,-,-,-
4,5,12,1,asym,bimodal,1,3,1,3332,120,11880,63.0530,835.6634,167.9106,316.8320,29.9900,2.391e-13,grid,bulger,-,-,-
4,5,12,1,asym,bimodal,0,25,1,278,120,11880,23.0638,374.8615,70.4770,277.2280,7.0850,3.985e-11,grid,bulger,-,-,-
4,5,12,1,asym,bimodal,1,25,1,400,120,11880,68.7469,942.6535,78.4531,316.8320,8.0000,4.021e-10,grid,bulger,-,-,-
4,5,12,4,asym,bimodal,0,3,1,2364,120,11880,339.8875,Inf,1284.9868,4435.6480,288.6800,2.437e-12,grid,bulger,-,rate,-
4,5,12,4,asym,bimodal,1,3,1,3332,120,11880,1031.2005,Inf,1899.9234,5069.3120,404.8400,5.281e-12,grid,bulger,-,rate,-
4,5,12,4,asym,bimodal,0,25,1,318,120,11880,313.0350,Inf,209.6089,4435.6480,43.1600,4.451e-10,grid,mobius,-,rate,-
4,5,12,4,asym,bimodal,1,25,1,400,120,11880,1074.0462,Inf,240.6282,5069.3120,53.0000,7.645e-10,grid,mobius,-,rate,-
4,5,12,16,asym,bimodal,0,3,1,2414,120,11880,Inf,Inf,Inf,70970.3680,4639.8800,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,bimodal,1,3,1,3332,120,11880,Inf,Inf,Inf,81108.9920,6402.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,bimodal,0,25,1,332,120,11880,Inf,Inf,Inf,70970.3680,642.4400,NaN,grid,unknown,rate,rate,rate
4,5,12,16,asym,bimodal,1,25,1,400,120,11880,Inf,Inf,Inf,81108.9920,773.0000,NaN,grid,unknown,rate,rate,rate
4,5,12,64,asym,bimodal,0,3,1,2435,120,11880,Inf,Inf,Inf,1135525.8880,74808.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,bimodal,1,3,1,3332,120,11880,Inf,Inf,Inf,1297743.8720,102364.0400,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,bimodal,0,25,1,335,120,11880,Inf,Inf,Inf,1135525.8880,10296.2000,NaN,grid,unknown,memory,rate,rate
4,5,12,64,asym,bimodal,1,25,1,400,120,11880,Inf,Inf,Inf,1297743.8720,12293.0000,NaN,grid,unknown,memory,rate,rate
# 816 cells
